Beijing,2022,Winter,Alpine Skiing,Men's Alpine Combined,10,ITA,2:35.80,
Beijing,2022,Winter,Alpine Skiing,Men's Alpine Combined,11,LIE,2:36.40,
Beijing,2022,Winter,Alpine Skiing,Men's Alpine Combined,12,IRL,2:37.74,
Beijing,2022,Winter,Alpine Skiing,Men's Alpine Combined,13,MON,2:44.20,
Beijing,2022,Winter,Alpine Skiing,Men's Alpine Combined,5,AUT,2:32.71,
Beijing,2022,Winter,Alpine Skiing,Men's Alpine Combined,15,KOS,2:48.29,
Beijing,2022,Winter,Alpine Skiing,Men's Alpine Combined,,FRA,DNF,
Beijing,2022,Winter,Alpine Skiing,Men's Alpine Combined,14,UKR,2:44.43,
Beijing,2022,Winter,Alpine Skiing,Men's Alpine Combined,,CZE,DNF,
Beijing,2022,Winter,Alpine Skiing,Men's Alpine Combined,16,CHN,2:49.72,
Beijing,2022,Winter,Alpine Skiing,Men's Alpine Combined,,SUI,DNF,
Beijing,2022,Winter,Alpine Skiing,Men's Alpine Combined,,SUI,DNF,
Beijing,2022,Winter,Alpine Skiing,Men's Alpine Combined,17,CHN,3:00.40,
Beijing,2022,Winter,Alpine Skiing,Men's Alpine Combined,,CAN,DNF,
Beijing,2022,Winter,Alpine Skiing,Men's Alpine Combined,,GER,DNF,
Beijing,2022,Winter,Alpine Skiing,Men's Alpine Combined,,CHI,DNF,
Beijing,2022,Winter,Alpine Skiing,Men's Alpine Combined,,SLO,DNF,
Beijing,2022,Winter,Alpine Skiing,Men's Alpine Combined,,SLO,DNF,
Beijing,2022,Winter,Alpine Skiing,Men's Alpine Combined,,SUI,DNF,
Beijing,2022,Winter,Alpine Skiing,Men's Super-G,3,NOR,1:20.36,
Beijing,2022,Winter,Alpine Skiing,Men's Super-G,2,USA,1:19.98,
Beijing,2022,Winter,Alpine Skiing,Men's Super-G,1,AUT,1:19.94,
Beijing,2022,Winter,Alpine Skiing,Men's Super-G,4,NOR,1:20.68,
Beijing,2022,Winter,Alpine Skiing,Men's Super-G,5,AUT,1:20.70,
Beijing,2022,Winter,Alpine Skiing,Men's Super-G,7,GER,1:21.10,
Beijing,2022,Winter,Alpine Skiing,Men's Super-G,6,CAN,1:20.79,
Beijing,2022,Winter,Alpine Skiing,Men's Super-G,8,GER,1:21.21,
Beijing,2022,Winter,Alpine Skiing,Men's Super-G,9,FRA,1:21.26,
Beijing,2022,Winter,Alpine Skiing,Men's Super-G,10,CAN,1:21.34,
Beijing,2022,Winter,Alpine Skiing,Men's Super-G,13,GER,1:21.52,
Beijing,2022,Winter,Alpine Skiing,Men's Super-G,14,SUI,1:21.57,
Beijing,2022,Winter,Alpine Skiing,Men's Super-G,11,FRA,1:21.36,
Beijing,2022,Winter,Alpine Skiing,Men's Super-G,12,USA,1:21.37,
Beijing,2022,Winter,Alpine Skiing,Men's Super-G,17,USA,1:21.80,
Beijing,2022,Winter,Alpine Skiing,Men's Super-G,16,SUI,1:21.76,
Beijing,2022,Winter,Alpine Skiing,Men's Super-G,18,GER,1:22.16,
Beijing,2022,Winter,Alpine Skiing,Men's Super-G,15,USA,1:21.63,
Beijing,2022,Winter,Alpine Skiing,Men's Super-G,18,ITA,1:22.16,
Beijing,2022,Winter,Alpine Skiing,Men's Super-G,20,SLO,1:22.55,
Beijing,2022,Winter,Alpine Skiing,Men's Super-G,22,AND,1:22.92,
Beijing,2022,Winter,Alpine Skiing,Men's Super-G,23,NOR,1:23.00,
Beijing,2022,Winter,Alpine Skiing,Men's Super-G,21,ITA,1:22.62,
Beijing,2022,Winter,Alpine Skiing,Men's Super-G,24,SLO,1:23.08,
Beijing,2022,Winter,Alpine Skiing,Men's Super-G,28,LIE,1:23.66,
Beijing,2022,Winter,Alpine Skiing,Men's Super-G,25,CZE,1:23.09,
Beijing,2022,Winter,Alpine Skiing,Men's Super-G,26,FRA,1:23.24,
Beijing,2022,Winter,Alpine Skiing,Men's Super-G,31,MON,1:24.68,
Beijing,2022,Winter,Alpine Skiing,Men's Super-G,29,NOR,1:24.15,
Beijing,2022,Winter,Alpine Skiing,Men's Super-G,27,CHI,1:23.55,
Beijing,2022,Winter,Alpine Skiing,Men's Super-G,33,CHN,1:29.39,
Beijing,2022,Winter,Alpine Skiing,Men's Super-G,32,UKR,1:25.56,
Beijing,2022,Winter,Alpine Skiing,Men's Super-G,,FRA,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Super-G,34,SRB,1:29.45,
Beijing,2022,Winter,Alpine Skiing,Men's Super-G,,SUI,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Super-G,,SUI,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Super-G,,AUT,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Super-G,,AUT,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Super-G,,ITA,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Super-G,,CAN,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Super-G,,SLO,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Super-G,,IRL,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Super-G,30,ISR,1:24.28,
Beijing,2022,Winter,Alpine Skiing,Men's Super-G,,CAN,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Super-G,,BOL,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Super-G,,CHN,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Super-G,,ESP,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Women's Downhill,3,ITA,1:32.44,
Beijing,2022,Winter,Alpine Skiing,Women's Downhill,1,SUI,1:31.87,
Beijing,2022,Winter,Alpine Skiing,Women's Downhill,4,GER,1:32.58,
Beijing,2022,Winter,Alpine Skiing,Women's Downhill,2,ITA,1:32.03,
Beijing,2022,Winter,Alpine Skiing,Women's Downhill,5,ITA,1:32.87,
Beijing,2022,Winter,Alpine Skiing,Women's Downhill,6,SUI,1:33.16,
Beijing,2022,Winter,Alpine Skiing,Women's Downhill,7,AUT,1:33.35,
Beijing,2022,Winter,Alpine Skiing,Women's Downhill,10,FRA,1:33.47,
Beijing,2022,Winter,Alpine Skiing,Women's Downhill,8,CAN,1:33.45,
Beijing,2022,Winter,Alpine Skiing,Women's Downhill,8,AUT,1:33.45,
Beijing,2022,Winter,Alpine Skiing,Women's Downhill,12,AUT,1:33.81,
Beijing,2022,Winter,Alpine Skiing,Women's Downhill,11,ITA,1:33.69,
Beijing,2022,Winter,Alpine Skiing,Women's Downhill,14,NOR,1:33.97,
Beijing,2022,Winter,Alpine Skiing,Women's Downhill,16,SUI,1:34.03,
Beijing,2022,Winter,Alpine Skiing,Women's Downhill,15,SUI,1:34.00,
Beijing,2022,Winter,Alpine Skiing,Women's Downhill,18,USA,1:34.36,
Beijing,2022,Winter,Alpine Skiing,Women's Downhill,13,FRA,1:33.93,
Beijing,2022,Winter,Alpine Skiing,Women's Downhill,17,USA,1:34.13,
Beijing,2022,Winter,Alpine Skiing,Women's Downhill,20,ROC,1:34.48,
Beijing,2022,Winter,Alpine Skiing,Women's Downhill,21,USA,1:34.60,
Beijing,2022,Winter,Alpine Skiing,Women's Downhill,19,AUT,1:34.39,
Beijing,2022,Winter,Alpine Skiing,Women's Downhill,22,SLO,1:34.88,
Beijing,2022,Winter,Alpine Skiing,Women's Downhill,23,SLO,1:34.99,
Beijing,2022,Winter,Alpine Skiing,Women's Downhill,24,CAN,1:35.36,
Beijing,2022,Winter,Alpine Skiing,Women's Downhill,28,CZE,1:39.38,
Beijing,2022,Winter,Alpine Skiing,Women's Downhill,25,NZL,1:35.57,
Beijing,2022,Winter,Alpine Skiing,Women's Downhill,27,CZE,1:38.18,
Beijing,2022,Winter,Alpine Skiing,Women's Downhill,30,SRB,1:40.73,
Beijing,2022,Winter,Alpine Skiing,Women's Downhill,31,CHN,1:44.53,
Beijing,2022,Winter,Alpine Skiing,Women's Downhill,26,AUS,1:36.53,
Beijing,2022,Winter,Alpine Skiing,Women's Downhill,,USA,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Women's Downhill,29,CZE,1:39.50,
